256 1631356119 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356145 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356146 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356147 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356148 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356149 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356155 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356156 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356157 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356158 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356159 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356160 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356161 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356162 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356163 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356164 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356279 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356278 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356277 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356276 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356275 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356239 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356238 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356237 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356236 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356235 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356235 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356236 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356237 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356238 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356239 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356275 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356276 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356277 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356278 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356279 0,200000 -1,000000 -101,000000 0,000000 0,000000
256 1631356374 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356373 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356372 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356371 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356370 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356349 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356348 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356347 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356346 0,200000 -1,000000 0,200000 0,200000 0,008000
256 1631356345 0,200000 -1,000000 0,200000 0,200000 0,008000
