offline_datapoint_19 1631450560 1,997
offline_datapoint_8 1631450560 4161,226
offline_datapoint_21 1631450562 982695936,000
offline_datapoint_1 1631450560 0,999
offline_datapoint_20 1631450562 9569927168,000
offline_datapoint_7 1631450562 9019949056,000
offline_datapoint_6 1631450560 0,607
offline_datapoint_12 1631450560 22,684
offline_datapoint_24 1631450560 4,941
offline_datapoint_13 1631450560 15701,288
offline_datapoint_18 1631450562 0,000
offline_datapoint_0 1631450560 20956,574
offline_datapoint_16 1631450560 1513,778
offline_datapoint_28 1631450560 0,563
offline_datapoint_17 1631450560 29,290
offline_datapoint_10 1631450560 98,894
offline_datapoint_29 1631450560 0,000
offline_datapoint_22 1631450560 7598,545
offline_datapoint_4 1631450560 0,011
offline_datapoint_11 1631450565 625941,000
offline_datapoint_5 1631450565 2671,000
offline_datapoint_26 1631450565 851542016,000
offline_datapoint_14 1631450565 467542016,000
offline_datapoint_3 1631450565 13462859776,000
offline_datapoint_9 1631450565 983019520,000
offline_datapoint_25 1631450565 7975,000
offline_datapoint_19 1631450563 23,289
offline_datapoint_8 1631450563 4928,685
offline_datapoint_21 1631450565 983019520,000
offline_datapoint_1 1631450563 5,323
offline_datapoint_20 1631450565 9566699520,000
offline_datapoint_7 1631450565 9022107648,000
offline_datapoint_6 1631450563 0,953
offline_datapoint_12 1631450563 24,098
offline_datapoint_24 1631450563 5,372
offline_datapoint_13 1631450563 15157,685
offline_datapoint_18 1631450565 0,000
offline_datapoint_0 1631450563 20865,896
offline_datapoint_16 1631450563 1612,619
offline_datapoint_28 1631450563 1,439
offline_datapoint_17 1631450563 19,962
offline_datapoint_10 1631450563 98,548
offline_datapoint_29 1631450563 0,000
offline_datapoint_22 1631450563 8260,267
offline_datapoint_4 1631450563 0,029
offline_datapoint_11 1631450568 625941,000
offline_datapoint_5 1631450568 2682,000
offline_datapoint_26 1631450568 851542016,000
offline_datapoint_14 1631450568 467546112,000
offline_datapoint_3 1631450568 13468614656,000
offline_datapoint_9 1631450568 982794240,000
offline_datapoint_25 1631450568 7976,000
offline_datapoint_19 1631450566 180,570
offline_datapoint_8 1631450566 5825,962
offline_datapoint_21 1631450568 982794240,000
offline_datapoint_1 1631450566 8,010
offline_datapoint_20 1631450568 9573179392,000
offline_datapoint_7 1631450568 9018023936,000
offline_datapoint_6 1631450566 0,782
offline_datapoint_12 1631450566 29,699
offline_datapoint_24 1631450566 6,170
offline_datapoint_13 1631450566 17622,075
offline_datapoint_18 1631450568 1,000
offline_datapoint_0 1631450566 22760,470
offline_datapoint_16 1631450566 1507,641
offline_datapoint_28 1631450566 1,636
offline_datapoint_17 1631450566 24,365
offline_datapoint_10 1631450566 98,557
offline_datapoint_29 1631450566 0,000
offline_datapoint_22 1631450566 33834,082
offline_datapoint_4 1631450566 0,033
offline_datapoint_11 1631450571 625941,000
offline_datapoint_5 1631450571 2685,000
offline_datapoint_26 1631450571 851542016,000
offline_datapoint_14 1631450571 467546112,000
offline_datapoint_3 1631450571 13472759808,000
offline_datapoint_9 1631450571 982892544,000
offline_datapoint_25 1631450571 7978,000
offline_datapoint_19 1631450569 35,015
offline_datapoint_8 1631450569 6950,712
offline_datapoint_21 1631450571 982892544,000
offline_datapoint_1 1631450569 6,003
offline_datapoint_20 1631450571 9577775104,000
offline_datapoint_7 1631450571 9022533632,000
offline_datapoint_6 1631450569 0,347
offline_datapoint_12 1631450569 27,298
offline_datapoint_24 1631450569 4,430
offline_datapoint_13 1631450569 16107,391
offline_datapoint_18 1631450571 0,000
offline_datapoint_0 1631450569 21560,781
offline_datapoint_16 1631450569 2449,407
offline_datapoint_28 1631450569 1,607
offline_datapoint_17 1631450569 58,025
offline_datapoint_10 1631450569 98,427
offline_datapoint_29 1631450569 0,000
offline_datapoint_22 1631450569 7250,391
offline_datapoint_4 1631450569 0,032
offline_datapoint_11 1631450574 625941,000
offline_datapoint_5 1631450574 2685,000
offline_datapoint_26 1631450574 851546112,000
offline_datapoint_14 1631450574 467546112,000
offline_datapoint_3 1631450574 13505949696,000
offline_datapoint_9 1631450574 983302144,000
offline_datapoint_25 1631450574 7976,000
offline_datapoint_19 1631450572 26,638
offline_datapoint_8 1631450572 3047,680
offline_datapoint_21 1631450574 983302144,000
offline_datapoint_1 1631450572 6,659
offline_datapoint_20 1631450574 9608204288,000
offline_datapoint_7 1631450574 9021890560,000
offline_datapoint_6 1631450572 0,434
offline_datapoint_12 1631450572 29,417
offline_datapoint_24 1631450572 5,983
offline_datapoint_13 1631450572 16704,805
offline_datapoint_18 1631450574 0,000
offline_datapoint_0 1631450572 23556,675
offline_datapoint_16 1631450572 2319,474
offline_datapoint_28 1631450572 0,782
offline_datapoint_17 1631450572 22,642
offline_datapoint_10 1631450572 98,869
offline_datapoint_29 1631450572 0,000
offline_datapoint_22 1631450572 10074,353
offline_datapoint_4 1631450572 0,016
offline_datapoint_11 1631450577 625941,000
offline_datapoint_5 1631450577 2668,000
offline_datapoint_26 1631450577 851578880,000
offline_datapoint_14 1631450577 467615744,000
offline_datapoint_3 1631450577 13564649472,000
offline_datapoint_9 1631450577 983375872,000
offline_datapoint_25 1631450577 7953,000
offline_datapoint_19 1631450575 2,675
offline_datapoint_8 1631450575 9105,372
offline_datapoint_21 1631450577 983375872,000
offline_datapoint_1 1631450575 0,334
offline_datapoint_20 1631450577 9646329856,000
offline_datapoint_7 1631450577 9044762624,000
offline_datapoint_6 1631450575 0,697
offline_datapoint_12 1631450575 24,425
offline_datapoint_24 1631450575 6,791
offline_datapoint_13 1631450575 18718,957
offline_datapoint_18 1631450577 0,000
offline_datapoint_0 1631450575 29387,084
offline_datapoint_16 1631450575 3573,540
offline_datapoint_28 1631450575 0,264
offline_datapoint_17 1631450575 47,143
offline_datapoint_10 1631450575 99,407
offline_datapoint_29 1631450575 0,000
offline_datapoint_22 1631450575 6419,972
offline_datapoint_4 1631450575 0,005
offline_datapoint_11 1631450580 625941,000
offline_datapoint_5 1631450580 2673,000
offline_datapoint_26 1631450580 851595264,000
offline_datapoint_14 1631450580 467619840,000
offline_datapoint_3 1631450580 13586284544,000
offline_datapoint_9 1631450580 984256512,000
offline_datapoint_25 1631450580 7922,000
offline_datapoint_19 1631450578 63,428
offline_datapoint_8 1631450578 11080,329
offline_datapoint_21 1631450580 984256512,000
offline_datapoint_1 1631450578 6,310
offline_datapoint_20 1631450580 9659154432,000
offline_datapoint_7 1631450580 9072771072,000
offline_datapoint_6 1631450578 0,865
offline_datapoint_12 1631450578 15,160
offline_datapoint_24 1631450578 6,313
offline_datapoint_13 1631450578 17653,941
offline_datapoint_18 1631450580 0,000
offline_datapoint_0 1631450578 26539,192
offline_datapoint_16 1631450578 5415,965
offline_datapoint_28 1631450578 1,417
offline_datapoint_17 1631450578 343,707
offline_datapoint_10 1631450578 98,409
offline_datapoint_29 1631450578 0,664
offline_datapoint_22 1631450578 5322,327
offline_datapoint_4 1631450578 0,028
offline_datapoint_11 1631450583 625941,000
offline_datapoint_5 1631450583 2693,000
offline_datapoint_26 1631450583 851566592,000
offline_datapoint_14 1631450583 467619840,000
offline_datapoint_3 1631450583 13576560640,000
offline_datapoint_9 1631450583 984346624,000
offline_datapoint_25 1631450583 7923,000
offline_datapoint_19 1631450581 40,626
offline_datapoint_8 1631450581 9976,558
offline_datapoint_21 1631450583 984346624,000
offline_datapoint_1 1631450581 5,661
offline_datapoint_20 1631450583 9664626688,000
offline_datapoint_7 1631450583 9074929664,000
offline_datapoint_6 1631450581 0,780
offline_datapoint_12 1631450581 33,922
offline_datapoint_24 1631450581 6,070
offline_datapoint_13 1631450581 20842,548
offline_datapoint_18 1631450583 0,000
offline_datapoint_0 1631450581 21571,809
offline_datapoint_16 1631450581 2742,554
offline_datapoint_28 1631450581 1,051
offline_datapoint_17 1631450581 217,113
offline_datapoint_10 1631450581 98,792
offline_datapoint_29 1631450581 1,998
offline_datapoint_22 1631450581 6198,969
offline_datapoint_4 1631450581 0,021
offline_datapoint_11 1631450586 625962,000
offline_datapoint_5 1631450586 2698,000
offline_datapoint_26 1631450586 851623936,000
offline_datapoint_14 1631450586 467619840,000
offline_datapoint_3 1631450586 13559578624,000
offline_datapoint_9 1631450586 983584768,000
offline_datapoint_25 1631450586 7939,000
offline_datapoint_19 1631450584 14,380
offline_datapoint_8 1631450584 7888,729
offline_datapoint_21 1631450586 983588864,000
offline_datapoint_1 1631450584 3,010
offline_datapoint_20 1631450586 9650753536,000
offline_datapoint_7 1631450586 9058553856,000
offline_datapoint_6 1631450584 0,523
offline_datapoint_12 1631450584 26,927
offline_datapoint_24 1631450584 4,006
offline_datapoint_13 1631450584 12522,508
offline_datapoint_18 1631450586 0,000
offline_datapoint_0 1631450584 16180,773
offline_datapoint_16 1631450584 647,445
offline_datapoint_28 1631450584 0,567
offline_datapoint_17 1631450584 23,744
offline_datapoint_10 1631450584 99,343
offline_datapoint_29 1631450584 0,000
offline_datapoint_22 1631450584 10499,606
offline_datapoint_4 1631450584 0,011
offline_datapoint_11 1631450589 625962,000
offline_datapoint_5 1631450589 2698,000
offline_datapoint_26 1631450589 851611648,000
offline_datapoint_14 1631450589 467652608,000
offline_datapoint_3 1631450589 13522358272,000
offline_datapoint_9 1631450589 983650304,000
offline_datapoint_25 1631450589 7954,000
offline_datapoint_19 1631450587 1,994
offline_datapoint_8 1631450587 9898,065
offline_datapoint_21 1631450589 983650304,000
offline_datapoint_1 1631450587 0,665
offline_datapoint_20 1631450589 9620762624,000
offline_datapoint_7 1631450589 9044070400,000
offline_datapoint_6 1631450587 0,692
offline_datapoint_12 1631450587 30,177
offline_datapoint_24 1631450587 5,624
offline_datapoint_13 1631450587 14493,678
offline_datapoint_18 1631450589 1,000
offline_datapoint_0 1631450587 20009,809
offline_datapoint_16 1631450587 1229,573
offline_datapoint_28 1631450587 0,445
offline_datapoint_17 1631450587 27,250
offline_datapoint_10 1631450587 99,199
offline_datapoint_29 1631450587 0,000
offline_datapoint_22 1631450587 11763,512
offline_datapoint_4 1631450587 0,009
offline_datapoint_11 1631450592 625962,000
offline_datapoint_5 1631450592 2698,000
offline_datapoint_26 1631450592 851619840,000
offline_datapoint_14 1631450592 467652608,000
offline_datapoint_3 1631450592 13518147584,000
offline_datapoint_9 1631450592 983347200,000
offline_datapoint_25 1631450592 7963,000
offline_datapoint_19 1631450590 0,000
offline_datapoint_8 1631450590 5536,567
offline_datapoint_21 1631450592 983347200,000
offline_datapoint_1 1631450590 0,000
offline_datapoint_20 1631450592 9616379904,000
offline_datapoint_7 1631450592 9037082624,000
offline_datapoint_6 1631450590 0,784
offline_datapoint_12 1631450590 28,365
offline_datapoint_24 1631450590 6,100
offline_datapoint_13 1631450590 14850,727
offline_datapoint_18 1631450592 0,000
offline_datapoint_0 1631450590 20798,178
offline_datapoint_16 1631450590 1061,674
offline_datapoint_28 1631450590 0,176
offline_datapoint_17 1631450590 17,734
offline_datapoint_10 1631450590 99,803
offline_datapoint_29 1631450590 0,000
offline_datapoint_22 1631450590 9302,943
offline_datapoint_4 1631450590 0,004
offline_datapoint_11 1631450595 625962,000
offline_datapoint_5 1631450595 2678,000
offline_datapoint_26 1631450595 851582976,000
offline_datapoint_14 1631450595 467652608,000
offline_datapoint_3 1631450595 13516005376,000
offline_datapoint_9 1631450595 982773760,000
offline_datapoint_25 1631450595 7969,000
offline_datapoint_19 1631450593 0,332
offline_datapoint_8 1631450593 7736,933
offline_datapoint_21 1631450595 982773760,000
offline_datapoint_1 1631450593 0,332
offline_datapoint_20 1631450595 9613295616,000
offline_datapoint_7 1631450595 9021480960,000
offline_datapoint_6 1631450593 0,259
offline_datapoint_12 1631450593 17,483
offline_datapoint_24 1631450593 4,152
offline_datapoint_13 1631450593 12972,167
offline_datapoint_18 1631450595 0,000
offline_datapoint_0 1631450593 18733,515
offline_datapoint_16 1631450593 1765,671
offline_datapoint_28 1631450593 0,560
offline_datapoint_17 1631450593 89,346
offline_datapoint_10 1631450593 99,385
offline_datapoint_29 1631450593 1,993
offline_datapoint_22 1631450593 5110,483
offline_datapoint_4 1631450593 0,011
offline_datapoint_11 1631450598 625962,000
offline_datapoint_5 1631450598 2690,000
offline_datapoint_26 1631450598 851611648,000
offline_datapoint_14 1631450598 467652608,000
offline_datapoint_3 1631450598 13513162752,000
offline_datapoint_9 1631450598 983232512,000
offline_datapoint_25 1631450598 7967,000
offline_datapoint_19 1631450596 0,333
offline_datapoint_8 1631450596 13579,680
offline_datapoint_21 1631450598 983232512,000
offline_datapoint_1 1631450596 0,333
offline_datapoint_20 1631450598 9610825728,000
offline_datapoint_7 1631450598 9037246464,000
offline_datapoint_6 1631450596 0,521
offline_datapoint_12 1631450596 19,499
offline_datapoint_24 1631450596 5,818
offline_datapoint_13 1631450596 13762,081
offline_datapoint_18 1631450598 0,000
offline_datapoint_0 1631450596 18848,958
offline_datapoint_16 1631450596 2032,750
offline_datapoint_28 1631450596 0,500
offline_datapoint_17 1631450596 49,685
offline_datapoint_10 1631450596 98,827
offline_datapoint_29 1631450596 2,001
offline_datapoint_22 1631450596 6343,302
offline_datapoint_4 1631450596 0,010
offline_datapoint_11 1631450601 625962,000
offline_datapoint_5 1631450601 2690,000
offline_datapoint_26 1631450601 851607552,000
offline_datapoint_14 1631450601 467652608,000
offline_datapoint_3 1631450601 13504937984,000
offline_datapoint_9 1631450601 983388160,000
offline_datapoint_25 1631450601 7963,000
offline_datapoint_19 1631450599 0,333
offline_datapoint_8 1631450599 1473,344
offline_datapoint_21 1631450601 983388160,000
offline_datapoint_1 1631450599 0,333
offline_datapoint_20 1631450601 9605148672,000
offline_datapoint_7 1631450601 9038237696,000
offline_datapoint_6 1631450599 0,520
offline_datapoint_12 1631450599 21,323
offline_datapoint_24 1631450599 5,031
offline_datapoint_13 1631450599 10285,758
offline_datapoint_18 1631450601 1,000
offline_datapoint_0 1631450599 14535,571
offline_datapoint_16 1631450599 315,455
offline_datapoint_28 1631450599 0,116
offline_datapoint_17 1631450599 13,657
offline_datapoint_10 1631450599 99,862
offline_datapoint_29 1631450599 0,000
offline_datapoint_22 1631450599 7680,000
offline_datapoint_4 1631450599 0,002
offline_datapoint_11 1631450604 625962,000
offline_datapoint_5 1631450604 2688,000
offline_datapoint_26 1631450604 851607552,000
offline_datapoint_14 1631450604 467652608,000
offline_datapoint_3 1631450604 13495406592,000
offline_datapoint_9 1631450604 983322624,000
offline_datapoint_25 1631450604 7967,000
offline_datapoint_19 1631450602 0,000
offline_datapoint_8 1631450602 3767,052
offline_datapoint_21 1631450604 983322624,000
offline_datapoint_1 1631450602 0,000
offline_datapoint_20 1631450604 9596174336,000
offline_datapoint_7 1631450604 9035915264,000
offline_datapoint_6 1631450602 0,783
offline_datapoint_12 1631450602 23,208
offline_datapoint_24 1631450602 4,000
offline_datapoint_13 1631450602 10795,788
offline_datapoint_18 1631450604 1,000
offline_datapoint_0 1631450602 14378,797
offline_datapoint_16 1631450602 331,012
offline_datapoint_28 1631450602 0,147
offline_datapoint_17 1631450602 14,029
offline_datapoint_10 1631450602 99,531
offline_datapoint_29 1631450602 0,000
offline_datapoint_22 1631450602 5266,286
offline_datapoint_4 1631450602 0,003
offline_datapoint_11 1631450607 625962,000
offline_datapoint_5 1631450607 2689,000
offline_datapoint_26 1631450607 851607552,000
offline_datapoint_14 1631450607 467652608,000
offline_datapoint_3 1631450607 13503283200,000
offline_datapoint_9 1631450607 983150592,000
offline_datapoint_25 1631450607 7964,000
offline_datapoint_19 1631450605 16,701
offline_datapoint_8 1631450605 1095,938
offline_datapoint_21 1631450607 983150592,000
offline_datapoint_1 1631450605 1,670
offline_datapoint_20 1631450607 9605124096,000
offline_datapoint_7 1631450607 9044897792,000
offline_datapoint_6 1631450605 0,348
offline_datapoint_12 1631450605 28,742
offline_datapoint_24 1631450605 4,437
offline_datapoint_13 1631450605 15429,317
offline_datapoint_18 1631450607 0,000
offline_datapoint_0 1631450605 16060,292
offline_datapoint_16 1631450605 391,144
offline_datapoint_28 1631450605 0,355
offline_datapoint_17 1631450605 24,384
offline_datapoint_10 1631450605 99,527
offline_datapoint_29 1631450605 0,000
offline_datapoint_22 1631450605 14869,041
offline_datapoint_4 1631450605 0,007
offline_datapoint_11 1631450610 625962,000
offline_datapoint_5 1631450610 2685,000
offline_datapoint_26 1631450610 851607552,000
offline_datapoint_14 1631450610 467652608,000
offline_datapoint_3 1631450610 13502173184,000
offline_datapoint_9 1631450610 983412736,000
offline_datapoint_25 1631450610 7958,000
offline_datapoint_19 1631450608 0,334
offline_datapoint_8 1631450608 2213,678
offline_datapoint_21 1631450610 983412736,000
offline_datapoint_1 1631450608 0,334
offline_datapoint_20 1631450610 9603715072,000
offline_datapoint_7 1631450610 9043816448,000
offline_datapoint_6 1631450608 0,261
offline_datapoint_12 1631450608 25,554
offline_datapoint_24 1631450608 3,562
offline_datapoint_13 1631450608 12747,664
offline_datapoint_18 1631450610 0,000
offline_datapoint_0 1631450608 15946,088
offline_datapoint_16 1631450608 356,604
offline_datapoint_28 1631450608 0,205
offline_datapoint_17 1631450608 46,368
offline_datapoint_10 1631450608 98,989
offline_datapoint_29 1631450608 0,000
offline_datapoint_22 1631450608 5790,388
offline_datapoint_4 1631450608 0,004
offline_datapoint_11 1631450613 625962,000
offline_datapoint_5 1631450613 2684,000
offline_datapoint_26 1631450613 851607552,000
offline_datapoint_14 1631450613 467652608,000
offline_datapoint_3 1631450613 13504004096,000
offline_datapoint_9 1631450613 983134208,000
offline_datapoint_25 1631450613 7960,000
offline_datapoint_19 1631450611 51,642
offline_datapoint_8 1631450611 622,034
offline_datapoint_21 1631450613 983134208,000
offline_datapoint_1 1631450611 9,995
offline_datapoint_20 1631450613 9605160960,000
offline_datapoint_7 1631450613 9045520384,000
offline_datapoint_6 1631450611 0,434
offline_datapoint_12 1631450611 23,883
offline_datapoint_24 1631450611 2,083
offline_datapoint_13 1631450611 10004,856
offline_datapoint_18 1631450613 0,000
offline_datapoint_0 1631450611 13363,908
offline_datapoint_16 1631450611 278,533
offline_datapoint_28 1631450611 1,836
offline_datapoint_17 1631450611 28,653
offline_datapoint_10 1631450611 97,256
offline_datapoint_29 1631450611 0,666
offline_datapoint_22 1631450611 11573,581
offline_datapoint_4 1631450611 0,037
offline_datapoint_11 1631450616 625962,000
offline_datapoint_5 1631450616 2690,000
offline_datapoint_26 1631450616 851607552,000
offline_datapoint_14 1631450616 467652608,000
offline_datapoint_3 1631450616 13503823872,000
offline_datapoint_9 1631450616 983166976,000
offline_datapoint_25 1631450616 7960,000
offline_datapoint_19 1631450614 0,000
offline_datapoint_8 1631450614 7623,154
offline_datapoint_21 1631450616 983166976,000
offline_datapoint_1 1631450614 0,000
offline_datapoint_20 1631450616 9605025792,000
offline_datapoint_7 1631450616 9045852160,000
offline_datapoint_6 1631450614 0,345
offline_datapoint_12 1631450614 28,574
offline_datapoint_24 1631450614 5,268
offline_datapoint_13 1631450614 13473,388
offline_datapoint_18 1631450616 0,000
offline_datapoint_0 1631450614 17846,633
offline_datapoint_16 1631450614 587,877
offline_datapoint_28 1631450614 0,173
offline_datapoint_17 1631450614 15,593
offline_datapoint_10 1631450614 99,740
offline_datapoint_29 1631450614 0,000
offline_datapoint_22 1631450614 5021,957
offline_datapoint_4 1631450614 0,003
offline_datapoint_11 1631450619 625962,000
offline_datapoint_5 1631450619 2703,000
offline_datapoint_26 1631450619 851623936,000
offline_datapoint_14 1631450619 467652608,000
offline_datapoint_3 1631450619 13503324160,000
offline_datapoint_9 1631450619 981413888,000
offline_datapoint_25 1631450619 7955,000
offline_datapoint_19 1631450617 5,656
offline_datapoint_8 1631450617 2418,991
offline_datapoint_21 1631450619 981413888,000
offline_datapoint_1 1631450617 0,665
offline_datapoint_20 1631450619 9603489792,000
offline_datapoint_7 1631450619 9064742912,000
offline_datapoint_6 1631450617 0,693
offline_datapoint_12 1631450617 30,778
offline_datapoint_24 1631450617 5,371
offline_datapoint_13 1631450617 15779,497
offline_datapoint_18 1631450619 0,000
offline_datapoint_0 1631450617 17598,647
offline_datapoint_16 1631450617 425,843
offline_datapoint_28 1631450617 0,128
offline_datapoint_17 1631450617 13,640
offline_datapoint_10 1631450617 99,826
offline_datapoint_29 1631450617 0,665
offline_datapoint_22 1631450617 5294,829
offline_datapoint_4 1631450617 0,003
offline_datapoint_11 1631450622 625962,000
offline_datapoint_5 1631450622 2696,000
offline_datapoint_26 1631450622 851623936,000
offline_datapoint_14 1631450622 467652608,000
offline_datapoint_3 1631450622 13504839680,000
offline_datapoint_9 1631450622 981770240,000
offline_datapoint_25 1631450622 7944,000
offline_datapoint_19 1631450620 1,333
offline_datapoint_8 1631450620 2750,180
offline_datapoint_21 1631450622 981770240,000
offline_datapoint_1 1631450620 1,333
offline_datapoint_20 1631450622 9605423104,000
offline_datapoint_7 1631450622 9067188224,000
offline_datapoint_6 1631450620 0,954
offline_datapoint_12 1631450620 24,681
offline_datapoint_24 1631450620 3,905
offline_datapoint_13 1631450620 12274,518
offline_datapoint_18 1631450622 0,000
offline_datapoint_0 1631450620 14868,096
offline_datapoint_16 1631450620 514,118
offline_datapoint_28 1631450620 0,311
offline_datapoint_17 1631450620 16,993
offline_datapoint_10 1631450620 99,622
offline_datapoint_29 1631450620 0,000
offline_datapoint_22 1631450620 15902,118
offline_datapoint_4 1631450620 0,006
offline_datapoint_11 1631450625 625962,000
offline_datapoint_5 1631450625 2686,000
offline_datapoint_26 1631450625 851636224,000
offline_datapoint_14 1631450625 467652608,000
offline_datapoint_3 1631450625 13520064512,000
offline_datapoint_9 1631450625 981901312,000
offline_datapoint_25 1631450625 7940,000
offline_datapoint_19 1631450623 0,333
offline_datapoint_8 1631450623 4023,877
offline_datapoint_21 1631450625 981901312,000
offline_datapoint_1 1631450623 0,333
offline_datapoint_20 1631450625 9621680128,000
offline_datapoint_7 1631450625 9065287680,000
offline_datapoint_6 1631450623 0,434
offline_datapoint_12 1631450623 26,868
offline_datapoint_24 1631450623 4,598
offline_datapoint_13 1631450623 12999,397
offline_datapoint_18 1631450625 0,000
offline_datapoint_0 1631450623 15515,195
offline_datapoint_16 1631450623 527,678
offline_datapoint_28 1631450623 0,195
offline_datapoint_17 1631450623 32,980
offline_datapoint_10 1631450623 99,778
offline_datapoint_29 1631450623 0,666
offline_datapoint_22 1631450623 6485,333
offline_datapoint_4 1631450623 0,004
offline_datapoint_11 1631450628 625962,000
offline_datapoint_5 1631450628 2683,000
offline_datapoint_26 1631450628 851636224,000
offline_datapoint_14 1631450628 467652608,000
offline_datapoint_3 1631450628 13514899456,000
offline_datapoint_9 1631450628 981622784,000
offline_datapoint_25 1631450628 7946,000
offline_datapoint_19 1631450626 8,329
offline_datapoint_8 1631450626 7877,393
offline_datapoint_21 1631450628 981622784,000
offline_datapoint_1 1631450626 1,666
offline_datapoint_20 1631450628 9616637952,000
offline_datapoint_7 1631450628 9063161856,000
offline_datapoint_6 1631450626 0,781
offline_datapoint_12 1631450626 26,601
offline_datapoint_24 1631450626 3,731
offline_datapoint_13 1631450626 11220,579
offline_datapoint_18 1631450628 0,000
offline_datapoint_0 1631450626 13746,875
offline_datapoint_16 1631450626 572,356
offline_datapoint_28 1631450626 0,911
offline_datapoint_17 1631450626 22,988
offline_datapoint_10 1631450626 98,895
offline_datapoint_29 1631450626 0,000
offline_datapoint_22 1631450626 7717,101
offline_datapoint_4 1631450626 0,018
offline_datapoint_11 1631450631 625962,000
offline_datapoint_5 1631450631 2680,000
offline_datapoint_26 1631450631 851636224,000
offline_datapoint_14 1631450631 467652608,000
offline_datapoint_3 1631450631 13516668928,000
offline_datapoint_9 1631450631 981987328,000
offline_datapoint_25 1631450631 7949,000
offline_datapoint_19 1631450629 0,000
offline_datapoint_8 1631450629 2949,761
offline_datapoint_21 1631450631 981987328,000
offline_datapoint_1 1631450629 0,000
offline_datapoint_20 1631450631 9617203200,000
offline_datapoint_7 1631450631 9063862272,000
offline_datapoint_6 1631450629 0,695
offline_datapoint_12 1631450629 25,556
offline_datapoint_24 1631450629 2,867
offline_datapoint_13 1631450629 12564,252
offline_datapoint_18 1631450631 1,000
offline_datapoint_0 1631450629 15213,799
offline_datapoint_16 1631450629 557,729
offline_datapoint_28 1631450629 0,175
offline_datapoint_17 1631450629 15,344
offline_datapoint_10 1631450629 99,786
offline_datapoint_29 1631450629 0,000
offline_datapoint_22 1631450629 4719,304
offline_datapoint_4 1631450629 0,004
offline_datapoint_11 1631450634 625962,000
offline_datapoint_5 1631450634 2677,000
offline_datapoint_26 1631450634 851636224,000
offline_datapoint_14 1631450634 467652608,000
offline_datapoint_3 1631450634 13511106560,000
offline_datapoint_9 1631450634 982315008,000
offline_datapoint_25 1631450634 7953,000
offline_datapoint_19 1631450632 0,000
offline_datapoint_8 1631450632 7912,963
offline_datapoint_21 1631450634 982315008,000
offline_datapoint_1 1631450632 0,000
offline_datapoint_20 1631450634 9612980224,000
offline_datapoint_7 1631450634 9060089856,000
offline_datapoint_6 1631450632 0,608
offline_datapoint_12 1631450632 25,817
offline_datapoint_24 1631450632 5,299
offline_datapoint_13 1631450632 12434,847
offline_datapoint_18 1631450634 0,000
offline_datapoint_0 1631450632 15605,103
offline_datapoint_16 1631450632 731,520
offline_datapoint_28 1631450632 0,292
offline_datapoint_17 1631450632 25,351
offline_datapoint_10 1631450632 99,168
offline_datapoint_29 1631450632 1,001
offline_datapoint_22 1631450632 7760,842
offline_datapoint_4 1631450632 0,006
offline_datapoint_11 1631450637 625962,000
offline_datapoint_5 1631450637 2674,000
offline_datapoint_26 1631450637 851615744,000
offline_datapoint_14 1631450637 467652608,000
offline_datapoint_3 1631450637 13512634368,000
offline_datapoint_9 1631450637 981872640,000
offline_datapoint_25 1631450637 7945,000
offline_datapoint_19 1631450635 0,000
offline_datapoint_8 1631450635 3632,896
offline_datapoint_21 1631450637 981872640,000
offline_datapoint_1 1631450635 0,000
offline_datapoint_20 1631450637 9614856192,000
offline_datapoint_7 1631450637 9061670912,000
offline_datapoint_6 1631450635 0,520
offline_datapoint_12 1631450635 24,468
offline_datapoint_24 1631450635 4,596
offline_datapoint_13 1631450635 14569,878
offline_datapoint_18 1631450637 0,000
offline_datapoint_0 1631450635 16401,976
offline_datapoint_16 1631450635 677,297
offline_datapoint_28 1631450635 0,151
offline_datapoint_17 1631450635 13,652
offline_datapoint_10 1631450635 99,839
offline_datapoint_29 1631450635 0,000
offline_datapoint_22 1631450635 7779,902
offline_datapoint_4 1631450635 0,003
offline_datapoint_11 1631450640 625962,000
offline_datapoint_5 1631450640 2671,000
offline_datapoint_26 1631450640 851619840,000
offline_datapoint_14 1631450640 467652608,000
offline_datapoint_3 1631450640 13511823360,000
offline_datapoint_9 1631450640 981925888,000
offline_datapoint_25 1631450640 7954,000
offline_datapoint_19 1631450638 0,000
offline_datapoint_8 1631450638 11476,825
offline_datapoint_21 1631450640 981925888,000
offline_datapoint_1 1631450638 0,000
offline_datapoint_20 1631450640 9613029376,000
offline_datapoint_7 1631450640 9060466688,000
offline_datapoint_6 1631450638 0,261
offline_datapoint_12 1631450638 27,097
offline_datapoint_24 1631450638 4,176
offline_datapoint_13 1631450638 13595,865
offline_datapoint_18 1631450640 0,000
offline_datapoint_0 1631450638 17424,703
offline_datapoint_16 1631450638 958,128
offline_datapoint_28 1631450638 0,263
offline_datapoint_17 1631450638 24,388
offline_datapoint_10 1631450638 99,371
offline_datapoint_29 1631450638 0,000
offline_datapoint_22 1631450638 6228,164
offline_datapoint_4 1631450638 0,005
offline_datapoint_11 1631450643 625962,000
offline_datapoint_5 1631450643 2671,000
offline_datapoint_26 1631450643 851619840,000
offline_datapoint_14 1631450643 467652608,000
offline_datapoint_3 1631450643 13506830336,000
offline_datapoint_9 1631450643 981618688,000
offline_datapoint_25 1631450643 7947,000
