340 1631642232 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642233 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642234 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642235 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642246 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642247 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642248 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642249 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642250 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642251 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642252 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642253 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642254 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642255 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642286 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642287 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642288 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642289 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642290 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642306 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642307 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642308 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642309 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642310 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642356 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642357 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642358 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642359 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642360 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642450 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642449 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642448 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642447 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642446 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642435 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642434 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642433 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642432 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642431 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642415 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642414 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642413 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642412 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642411 0,200000 -1,000000 0,200000 0,200000 0,008000
340 1631642411 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642412 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642413 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642414 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642415 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642431 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642432 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642433 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642434 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642435 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642446 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642447 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642448 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642449 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642450 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642491 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642492 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642493 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642494 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642495 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642526 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642527 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642528 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642529 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642530 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642561 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642562 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642563 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642564 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642565 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642576 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642577 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642578 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642579 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642580 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642611 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642612 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642613 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642614 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642615 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642621 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642622 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642623 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642624 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642625 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642651 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642652 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642653 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642654 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642655 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642671 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642672 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642673 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642674 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642675 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642681 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642682 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642683 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642684 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642685 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642691 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642692 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642693 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642694 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642695 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642716 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642717 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642718 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642719 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642720 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642766 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642767 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642768 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642769 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642770 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642771 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642772 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642773 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642774 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642775 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642816 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642817 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642818 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642819 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642820 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642836 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642837 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642838 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642839 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642840 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642861 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642862 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642863 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642864 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642865 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642871 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642872 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642873 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642874 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642875 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642876 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642877 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642878 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642879 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642880 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642881 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642882 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642883 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642884 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642885 0,400000 -1,000000 -101,000000 0,000000 0,000000
340 1631642901 0,200000 -1,000000 -101,000000 0,000000 0,000000
340 1631642902 0,200000 -1,000000 -101,000000 0,000000 0,000000
